rt,trial_type,trial_index,trial_number,time_elapsed,random_id,figure,difficulty,text_response,word_count,file_name,participant_id,image_description,participant_gender,participant_major,participant_is_group_member,stimulus_complexity
20034,survey-text,18,15,855787,p0rhsmwrzdd,stimuli/25.jpg,easy,a hexagon that looks like a pointy house or a chapel,11,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p0rhsmwrzdd_1772141316795.csv,wombat,a hexagon that looks like a pointy house or a chapel,Male,CogSci ML,TRUE,25
9065,survey-text,19,16,864853,p0rhsmwrzdd,stimuli/41.jpg,easy,fish lips,2,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p0rhsmwrzdd_1772141316795.csv,wombat,fish lips,Male,CogSci ML,TRUE,41
5763,survey-text,20,17,870618,p0rhsmwrzdd,stimuli/9.jpg,easy,a trapezoid,2,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p0rhsmwrzdd_1772141316795.csv,wombat,a trapezoid,Male,CogSci ML,TRUE,9
98470,survey-text,21,18,969087,p0rhsmwrzdd,stimuli/137.jpg,hard,a cat on two legs holding up his really messed up arms,12,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p0rhsmwrzdd_1772141316795.csv,wombat,a cat on two legs holding up his really messed up arms,Male,CogSci ML,TRUE,137
26465,survey-text,22,19,995553,p0rhsmwrzdd,stimuli/153.jpg,hard,an exploded house,3,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p0rhsmwrzdd_1772141316795.csv,wombat,an exploded house,Male,CogSci ML,TRUE,153
19381,survey-text,23,20,1014935,p0rhsmwrzdd,stimuli/33.jpg,easy,a pentagon combined with a triangle at the bottom right,10,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p0rhsmwrzdd_1772141316795.csv,wombat,a pentagon combined with a triangle at the bottom right,Male,CogSci ML,TRUE,33
46605,survey-text,4,1,63242,p2q02rm778m,stimuli/90.jpg,medium,"it looks like a narwhal with a horn, a curved body, and a tail. it also has a little ear and a spike on its back",26,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p2q02rm778m_1772138520613.csv,horse,"it looks like a narwhal with a horn, a curved body, and a tail. it also has a little ear and a spike on its back",Female,business psychology and cognitive behavioral neuroscience,FALSE,90
46597,survey-text,5,2,109842,p2q02rm778m,stimuli/82.jpg,medium,"its roughly rectangle shaped, but with mostly jagged edges instead of straight lines",13,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p2q02rm778m_1772138520613.csv,horse,"its roughly rectangle shaped, but with mostly jagged edges instead of straight lines",Female,business psychology and cognitive behavioral neuroscience,FALSE,82
35019,survey-text,6,3,144867,p2q02rm778m,stimuli/34.jpg,easy,"on the bottom three sides, it is rectangle shaped, but the top line is jagged with three peaks",18,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p2q02rm778m_1772138520613.csv,horse,"on the bottom three sides, it is rectangle shaped, but the top line is jagged with three peaks",Female,business psychology and cognitive behavioral neuroscience,FALSE,34
36742,survey-text,7,4,181613,p2q02rm778m,stimuli/26.jpg,easy,it looks like a triangle with a triangle shaped bite taken out of the top,15,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p2q02rm778m_1772138520613.csv,horse,it looks like a triangle with a triangle shaped bite taken out of the top,Female,business psychology and cognitive behavioral neuroscience,FALSE,26
48656,survey-text,8,5,230270,p2q02rm778m,stimuli/18.jpg,easy,it is a six sided shape that looks like the shape of a dirt baseball field. all 6 lines are straight,21,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p2q02rm778m_1772138520613.csv,horse,it is a six sided shape that looks like the shape of a dirt baseball field. all 6 lines are straight,Female,business psychology and cognitive behavioral neuroscience,FALSE,18
62722,survey-text,9,6,292994,p2q02rm778m,stimuli/98.jpg,medium,it is roughly a rectangle attached to two triangles. kind of giving hammerhead shark,14,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p2q02rm778m_1772138520613.csv,horse,it is roughly a rectangle attached to two triangles. kind of giving hammerhead shark,Female,business psychology and cognitive behavioral neuroscience,FALSE,98
64095,survey-text,10,7,357092,p2q02rm778m,stimuli/114.jpg,hard,it looks like a bird with crazy wings. the bottom is bird shaped with a beak and on top of it is a rectangle shaped wing and on top to the right is a wonky jagged wing,37,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p2q02rm778m_1772138520613.csv,horse,it looks like a bird with crazy wings. the bottom is bird shaped with a beak and on top of it is a rectangle shaped wing and on top to the right is a wonky jagged wing,Female,business psychology and cognitive behavioral neuroscience,FALSE,114
66275,survey-text,11,8,423369,p2q02rm778m,stimuli/138.jpg,hard,"this shape has a lot of jagged, triangle shaped edges. there is a big triangle on the top and smaller triangles on the roughly square shaped bottom",27,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p2q02rm778m_1772138520613.csv,horse,"this shape has a lot of jagged, triangle shaped edges. there is a big triangle on the top and smaller triangles on the roughly square shaped bottom",Female,business psychology and cognitive behavioral neuroscience,FALSE,138
68048,survey-text,12,9,491420,p2q02rm778m,stimuli/122.jpg,hard,"it has a jagged wide triangular base with three things coming out of the top. one of those is a triangle, and two are rectangle shaped",26,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p2q02rm778m_1772138520613.csv,horse,"it has a jagged wide triangular base with three things coming out of the top. one of those is a triangle, and two are rectangle shaped",Female,business psychology and cognitive behavioral neuroscience,FALSE,122
42762,survey-text,13,10,534185,p2q02rm778m,stimuli/42.jpg,easy,the top is a pentagon and below is a 'leg' coming out of it that is roughly made of two triangles,21,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p2q02rm778m_1772138520613.csv,horse,the top is a pentagon and below is a 'leg' coming out of it that is roughly made of two triangles,Female,business psychology and cognitive behavioral neuroscience,FALSE,42
86700,survey-text,14,11,620888,p2q02rm778m,stimuli/66.jpg,medium,it has 16 sides and is kinda giving parallelogram shape if the edges were triangles,15,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p2q02rm778m_1772138520613.csv,horse,it has 16 sides and is kinda giving parallelogram shape if the edges were triangles,Female,business psychology and cognitive behavioral neuroscience,FALSE,66
41922,survey-text,15,12,662813,p2q02rm778m,stimuli/50.jpg,easy,it is shaped like a 7 if the top of the number was really thick,15,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p2q02rm778m_1772138520613.csv,horse,it is shaped like a 7 if the top of the number was really thick,Female,business psychology and cognitive behavioral neuroscience,FALSE,50
40096,survey-text,16,13,702911,p2q02rm778m,stimuli/74.jpg,medium,it looks like a wolf head. it has a snout and three spikes coming from above that. and an ear above the neck,23,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p2q02rm778m_1772138520613.csv,horse,it looks like a wolf head. it has a snout and three spikes coming from above that. and an ear above the neck,Female,business psychology and cognitive behavioral neuroscience,FALSE,74
53071,survey-text,17,14,755985,p2q02rm778m,stimuli/146.jpg,hard,"it kinda looks like a ghost with two arms, a whispy bottom body and a horizontal horn coming out of the head",22,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p2q02rm778m_1772138520613.csv,horse,"it kinda looks like a ghost with two arms, a whispy bottom body and a horizontal horn coming out of the head",Female,business psychology and cognitive behavioral neuroscience,FALSE,146
68974,survey-text,18,15,824961,p2q02rm778m,stimuli/154.jpg,hard,"it has a wide bottom portion. and a taller portion on top of that, but only on the right side. the edges are very jagged",25,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p2q02rm778m_1772138520613.csv,horse,"it has a wide bottom portion. and a taller portion on top of that, but only on the right side. the edges are very jagged",Female,business psychology and cognitive behavioral neuroscience,FALSE,154
44619,survey-text,19,16,869582,p2q02rm778m,stimuli/130.jpg,hard,it looks like a dog. there is a dog head and a front leg. the back leg is very wide and there is a short tail sticking straight up,29,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p2q02rm778m_1772138520613.csv,horse,it looks like a dog. there is a dog head and a front leg. the back leg is very wide and there is a short tail sticking straight up,Female,business psychology and cognitive behavioral neuroscience,FALSE,130
89586,survey-text,20,17,959170,p2q02rm778m,stimuli/58.jpg,medium,"it is roughly triangular, like a wide triangle that has a bite take out of the base",17,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p2q02rm778m_1772138520613.csv,horse,"it is roughly triangular, like a wide triangle that has a bite take out of the base",Female,business psychology and cognitive behavioral neuroscience,FALSE,58
26525,survey-text,21,18,985698,p2q02rm778m,stimuli/106.jpg,medium,it looks like a bird with a very fat tail and one leg sticking out in front of it,19,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p2q02rm778m_1772138520613.csv,horse,it looks like a bird with a very fat tail and one leg sticking out in front of it,Female,business psychology and cognitive behavioral neuroscience,FALSE,106
32791,survey-text,22,19,1018491,p2q02rm778m,stimuli/10.jpg,easy,it is a quadrilateral with a shorter side on the left and sloped lines on the top and botton,19,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p2q02rm778m_1772138520613.csv,horse,it is a quadrilateral with a shorter side on the left and sloped lines on the top and botton,Female,business psychology and cognitive behavioral neuroscience,FALSE,10
20107,survey-text,23,20,1038601,p2q02rm778m,stimuli/2.jpg,easy,it is an isosceles triangle pointing downwards,7,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p2q02rm778m_1772138520613.csv,horse,it is an isosceles triangle pointing downwards ,Female,business psychology and cognitive behavioral neuroscience,FALSE,2
243427,survey-text,4,1,261192,p35wkqwct3u,stimuli/150.jpg,hard,"A shape with 30 sides, has lots of concave and convex angles, it is very abstract. It  has a main body, with small triangles taken out of the top, right, and bottom sides, and what looks like a small, vertical rectangle coming out of the bottom right corner. There is a dog-like silhouette shape that is cut out from upper left corner. It is the shape of the side profile of a dog landing after jumping through a hoop, i.e. facing slightly downwards with the front legs extended below it. The dog has small triangular ears. The cut out is only the first half of the dog.",107,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p35wkqwct3u_1772139450482.csv,hedgehog,"A shape with 30 sides, has lots of concave and convex angles, it is very abstract. It  has a main body, with small triangles taken out of the top, right, and bottom sides, and what looks like a small, vertical rectangle coming out of the bottom right corner. There is a dog-like silhouette shape that is cut out from upper left corner. It is the shape of the side profile of a dog landing after jumping through a hoop, i.e. facing slightly downwards with the front legs extended below it. The dog has small triangular ears. The cut out is only the first half of the dog. ",Female,Cognitive Behavioral Neuroscience,FALSE,150
875064,survey-text,5,2,1136251,p35wkqwct3u,stimuli/158.jpg,hard,"A square if you cut out a bunch of shapes from it. From the bottom left corner, cut off a small 30-60-90 triangle, with the long side corresponding to the right side. Next to that cut out, cut out a trapezoid, where the bottom left of the trapezoid is right next to the bottom right of the previously cut out triangle. The trapezoid will be tall, with the parallel sides being vertical, with a slight right lean.  The long side (base) of the trapezoid extends from next to the first cut triangle up to the halfway point of the square. It should end to the left of the absolute middle of the square. The slanted side of the trapezoid extends back down south east, ending at the same height as the first cut triangle. Extend the next line parallel to the first side of the trapezoid all the way to the bottom. Then cut out a short, obtuse triangle directly to the right of the trapezoid, with the long side corresponding to the bottom edge of the square. This triangle should be the remaining bottom length of the square, and should come up below the top point of the first triangle. From the right side of the square, cut out two small rectangles at around the midline. From the top, split the cut outs to the left and right sides. From the left side, the top corner is cut off. From the right side, a large right triangle is cut out, another 30-60-90, with the hypotenuse being the top side, and the long side extending from the middle of the top side, south east, to meet the short side that starts at the right top corner of the square. From the middle of the long, adjacent side of that 30-60-90 triangle, cut a small obtuse triangle out of the center of the square, where one of the corners overlaps with the cutout of the 30-60-90 triangle. Overall, the shape is vaguely birdlike.",332,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p35wkqwct3u_1772139450482.csv,hedgehog,"A square if you cut out a bunch of shapes from it. From the bottom left corner, cut off a small 30-60-90 triangle, with the long side corresponding to the right side. Next to that cut out, cut out a trapezoid, where the bottom left of the trapezoid is right next to the bottom right of the previously cut out triangle. The trapezoid will be tall, with the parallel sides being vertical, with a slight right lean.  The long side (base) of the trapezoid extends from next to the first cut triangle up to the halfway point of the square. It should end to the left of the absolute middle of the square. The slanted side of the trapezoid extends back down south east, ending at the same height as the first cut triangle. Extend the next line parallel to the first side of the trapezoid all the way to the bottom. Then cut out a short, obtuse triangle directly to the right of the trapezoid, with the long side corresponding to the bottom edge of the square. This triangle should be the remaining bottom length of the square, and should come up below the top point of the first triangle. From the right side of the square, cut out two small rectangles at around the midline. From the top, split the cut outs to the left and right sides. From the left side, the top corner is cut off. From the right side, a large right triangle is cut out, another 30-60-90, with the hypotenuse being the top side, and the long side extending from the middle of the top side, south east, to meet the short side that starts at the right top corner of the square. From the middle of the long, adjacent side of that 30-60-90 triangle, cut a small obtuse triangle out of the center of the square, where one of the corners overlaps with the cutout of the 30-60-90 triangle. Overall, the shape is vaguely birdlike. ",Female,Cognitive Behavioral Neuroscience,FALSE,158
79343,survey-text,6,3,1215597,p35wkqwct3u,stimuli/102.jpg,medium,"The shape looks like the head of a wrench that has the opening facing to the left. There are six faces on the inside of the ""wrench"". Extending from the top of the wrench is a triangle that makes it look like the wrench has a crest/horn.",47,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p35wkqwct3u_1772139450482.csv,hedgehog,"The shape looks like the head of a wrench that has the opening facing to the left. There are six faces on the inside of the ""wrench"". Extending from the top of the wrench is a triangle that makes it look like the wrench has a crest/horn. ",Female,Cognitive Behavioral Neuroscience,FALSE,102
221076,survey-text,7,4,1436673,p35wkqwct3u,stimuli/70.jpg,medium,"This shape looks like a lopsided heart made with straight lines. The right side of the heart is skinnier, and the bottom edge follows a south-west trajectory that extends past the midline of the heart (thus lopsided heart that is leaning right). The left side of the heart is fatter and has a small knob that extends off the top of the left side. There is a left-facing hook on the bottom. It's pretty sharp and skinny with the end being a skinny triangle that extends past the left edge of the heart.",93,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p35wkqwct3u_1772139450482.csv,hedgehog,"This shape looks like a lopsided heart made with straight lines. The right side of the heart is skinnier, and the bottom edge follows a south-west trajectory that extends past the midline of the heart (thus lopsided heart that is leaning right). The left side of the heart is fatter and has a small knob that extends off the top of the left side. There is a left-facing hook on the bottom. It's pretty sharp and skinny with the end being a skinny triangle that extends past the left edge of the heart. ",Female,Cognitive Behavioral Neuroscience,FALSE,70
192300,survey-text,8,5,1628974,p35wkqwct3u,stimuli/6.jpg,easy,"quadrilateral. the top side is perfectly horizontal. The right side extends down at a 92 degree angle and is about 1.5 times the length of the top side. The bottom side makes a 45 degree angle with the right side and extends in the north west direction, ending slightly past the vertical of the top line (more left than the leftmost point of the top line) The last line connects the top and bottom line, it is a small line extending in the North-north-east direction.",85,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p35wkqwct3u_1772139450482.csv,hedgehog,"quadrilateral. the top side is perfectly horizontal. The right side extends down at a 92 degree angle and is about 1.5 times the length of the top side. The bottom side makes a 45 degree angle with the right side and extends in the north west direction, ending slightly past the vertical of the top line (more left than the leftmost point of the top line) The last line connects the top and bottom line, it is a small line extending in the North-north-east direction. ",Female,Cognitive Behavioral Neuroscience,FALSE,6
325026,survey-text,9,6,1954000,p35wkqwct3u,stimuli/110.jpg,hard,"Looks like a crude, poly outline of Bluey from that one TV show with angel wings. If  Bluey's bottom half/legs were just one rectangle. Bluey is facing to the left, so the corresponding rectangle is on the left side. The wings extend from halfway down the right side of the body, and is made of two shapes, an equilateral triangle and a diamond. One point of the equilateral triangle is intersecting with Bluey's rectangular body. The triangle is also slightly rotated to the right, so the next point on the triangle would point to the top right. This triangle point is cut off, like the top of the pyramid on the one-dollar bill. The last point of the triangle (the bottom-most one) is where the skinny diamond intersects, such that it's almost vertical, with a skinny end pointing towards the ground.",141,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p35wkqwct3u_1772139450482.csv,hedgehog,"Looks like a crude, poly outline of Bluey from that one TV show with angel wings. If  Bluey's bottom half/legs were just one rectangle. Bluey is facing to the left, so the corresponding rectangle is on the left side. The wings extend from halfway down the right side of the body, and is made of two shapes, an equilateral triangle and a diamond. One point of the equilateral triangle is intersecting with Bluey's rectangular body. The triangle is also slightly rotated to the right, so the next point on the triangle would point to the top right. This triangle point is cut off, like the top of the pyramid on the one-dollar bill. The last point of the triangle (the bottom-most one) is where the skinny diamond intersects, such that it's almost vertical, with a skinny end pointing towards the ground.",Female,Cognitive Behavioral Neuroscience,FALSE,110
209972,survey-text,10,7,2163975,p35wkqwct3u,stimuli/86.jpg,medium,"the shape looks like lots of triangles. Start off with an ice cream cone. Put one equilateral triangle on top of that, and then add another triangle on either side of that first triangle. then have trapezoids extend down and out from those added triangles, next to the ice cream cone. Think anime hair. Should be fairly symmetrical. Then mess with it a little so it's not perfectly symmetrical, with the right side being bigger/hair-thing longer. Tilt the entire shape to the right.",83,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p35wkqwct3u_1772139450482.csv,hedgehog,"the shape looks like lots of triangles. Start off with an ice cream cone. Put one equilateral triangle on top of that, and then add another triangle on either side of that first triangle. then have trapezoids extend down and out from those added triangles, next to the ice cream cone. Think anime hair. Should be fairly symmetrical. Then mess with it a little so it's not perfectly symmetrical, with the right side being bigger/hair-thing longer. Tilt the entire shape to the right.",Female,Cognitive Behavioral Neuroscience,FALSE,86
